Point ID,Points_0,Points_1,Points_2,Points_Magnitude
72,-1.895770669,0.509501874,3.87E-20,1.963043213
2,-1.895770669,0.509501874,-0.025438434,1.96320796
3,-1.895770669,0.509501874,-0.026993198,1.963228822
71,-1.895770669,0.509501874,-0.045348208,1.963566899
69,-1.895770669,0.509501874,-0.046110827,1.963584661
70,-1.895770669,0.509501874,-0.047226407,1.963611245
48,-1.895770669,0.509501874,-0.06546776,1.964134574
49,-1.895770669,0.509325504,-0.071555413,1.964301109
47,-1.895770669,0.509207845,-0.075337261,1.964412093
46,-1.895770669,0.509009004,-0.078083955,1.964467764
35,-1.895770669,0.50882268,-0.080441751,1.964514613
36,-1.895770669,0.508534372,-0.083209731,1.964555264
37,-1.895770669,0.50826329,-0.085559003,1.96458602
45,-1.895770669,0.507879436,-0.088335149,1.964609623
43,-1.895770669,0.507518172,-0.090658866,1.96462214
44,-1.895770669,0.50703299,-0.093430638,1.96462667
64,-1.895770669,0.506577492,-0.095711805,1.96461904
42,-1.895770669,0.505992472,-0.09847004,1.964604616
40,-1.895770669,0.505447805,-0.100696206,1.964577198
41,-1.895770669,0.504768789,-0.103433371,1.964544892
60,-1.895770669,0.504145741,-0.105595753,1.96449995
61,-1.895770669,0.502530038,-0.11097534,1.96438241
65,-1.895770669,0.501091242,-0.115076631,1.964250922
66,-1.895770669,0.499174982,-0.120264791,1.964073777
67,-1.895770669,0.497539461,-0.124040797,1.963893652
68,-1.895770669,0.495346129,-0.129028589,1.963660479
62,-1.895770669,0.493552983,-0.132507026,1.963440657
63,-1.895770669,0.491088331,-0.137332454,1.963154197
58,-1.895770669,0.489155829,-0.140577361,1.962901354
59,-1.895770669,0.483457804,-0.149894357,1.962178946
56,-1.895770669,0.479244679,-0.155869067,1.961610794
57,-1.895770669,0.472694457,-0.164896742,1.960759401
54,-1.895770669,0.468095809,-0.170370325,1.960124016
55,-1.895770669,0.4607701,-0.179140165,1.959169865
52,-1.895770669,0.455861121,-0.184254646,1.958495736
53,-1.895770669,0.447854817,-0.192806587,1.95747149
50,-1.895770669,0.442727119,-0.197704971,1.956793547
51,-1.895770669,0.437115759,-0.20335874,1.956111312
38,-1.895770669,0.43362397,-0.206575856,1.955671191
39,-1.895770669,0.424898446,-0.214661762,1.95462656
16,-1.895770669,0.424297124,-0.215215698,1.954556823
13,-1.895770669,0.423286974,-0.216099158,1.954435229
14,-1.895770669,0.408158958,-0.228887483,1.952672482
15,-1.895770669,0.403609097,-0.23255007,1.952159405
34,-1.895770669,0.391423464,-0.242189378,1.950849652
33,-1.895770669,0.387045145,-0.245458812,1.950384736
32,-1.895770669,0.374153048,-0.255009472,1.949093819
31,-1.895770669,0.369972408,-0.257909238,1.948677301
30,-1.895770669,0.356409788,-0.267312169,1.947416306
29,-1.895770669,0.352443159,-0.26986593,1.947046518
28,-1.895770669,0.338232636,-0.279061228,1.945821881
11,-1.895770669,0.334482372,-0.28127709,1.945492625
12,-1.895770669,0.319600701,-0.290146112,1.944293141
9,-1.895770669,0.316066921,-0.292032421,1.94399786
7,-1.895770669,0.300476372,-0.300443947,1.942806959
8,-1.895770669,0.297163486,-0.302014261,1.942540884
26,-1.895770669,0.280820519,-0.309859991,1.941344857
27,-1.895770669,0.277745783,-0.311129719,1.941105604
24,-1.895770669,0.260615259,-0.318307579,1.939893365
25,-1.895770669,0.257812351,-0.319298327,1.939681649
22,-1.895770669,0.239925921,-0.325702339,1.938451171
23,-1.895770669,0.23741585,-0.326440901,1.938266277
20,-1.895770669,0.218822703,-0.331953287,1.937013865
21,-1.895770669,0.21660623,-0.332464099,1.936852336
18,-1.895770669,0.197316483,-0.336946934,1.935565352
19,-1.895770669,0.195410326,-0.337247968,1.935424447
17,-1.895770669,0.175484508,-0.340454757,1.93407619
10,-1.895770669,0.167542383,-0.340976328,1.933463693
0,-1.895770669,0.143873513,-0.341800004,1.931702137
1,-1.895770669,0.139643237,-0.341800004,1.931391716
4,-1.895770669,-4.17E-19,-0.341800004,1.926336885
