Point ID,Points_0,Points_1,Points_2,Points_Magnitude
2,-5.01366663,0.501803935,0,5.038716316
3,-5.01366663,0.499430031,-0.014356617,5.038500786
7,-5.01366663,0.499006629,-0.016750135,5.038465977
8,-5.01366663,0.495714366,-0.033258729,5.038223267
9,-5.01366663,0.495227963,-0.035638787,5.038191319
10,-5.01366663,0.491478324,-0.0519493,5.037966251
11,-5.01366663,0.490926772,-0.054317277,5.037937164
6,-5.01366663,0.486686647,-0.070415057,5.037724972
4,-5.01366663,0.486072183,-0.072767466,5.037699223
5,-5.01366663,0.481329322,-0.088631332,5.037497997
12,-5.01366663,0.47933206,-0.094777755,5.037419319
13,-5.01366663,0.477271169,-0.100678921,5.037338257
29,-5.01366663,0.476428151,-0.102870785,5.037302971
27,-5.01366663,0.472930461,-0.112627149,5.037181854
28,-5.01366663,0.471052468,-0.117035285,5.037106514
25,-5.01366663,0.463166118,-0.136736959,5.036871433
26,-5.01366663,0.461629272,-0.139939263,5.036818028
23,-5.01366663,0.455084532,-0.154329389,5.036643028
24,-5.01366663,0.453426242,-0.157476351,5.036591053
14,-5.01366663,0.446275502,-0.171652108,5.0364151
15,-5.01366663,0.444484234,-0.1747372,5.036363125
16,-5.01366663,0.436667949,-0.188647911,5.036180973
17,-5.01366663,0.434717268,-0.191659987,5.036126137
18,-5.01366663,0.426146388,-0.205234334,5.035928249
19,-5.01366663,0.423255831,-0.209118843,5.035844326
20,-5.01366663,0.410553813,-0.226571485,5.035547733
21,-5.01366663,0.396427304,-0.243114367,5.035187244
22,-5.01366663,0.393121272,-0.246861801,5.035110474
41,-5.01366663,0.390333772,-0.249777272,5.035037518
42,-5.01366663,0.380546808,-0.259924799,5.03480196
43,-5.01366663,0.37747252,-0.262774497,5.034718513
44,-5.01366663,0.367190093,-0.27242884,5.034471035
45,-5.01366663,0.363871634,-0.275172472,5.034379482
50,-5.01366663,0.353023887,-0.284222513,5.034109592
39,-5.01366663,0.349454641,-0.28680706,5.034007549
40,-5.01366663,0.338038951,-0.29512617,5.033708572
36,-5.01366663,0.333230108,-0.298049659,5.033560276
37,-5.01366663,0.318194717,-0.307245821,5.033140183
38,-5.01366663,0.31301716,-0.309760749,5.032969952
49,-5.01366663,0.297249913,-0.317481756,5.032495022
47,-5.01366663,0.291741818,-0.319549799,5.032303333
48,-5.01366663,0.275408655,-0.325752944,5.03178072
51,-5.01366663,0.269623935,-0.327378362,5.031572819
52,-5.01366663,0.252916873,-0.332137764,5.031017303
32,-5.01366663,0.246895432,-0.333334595,5.030797482
30,-5.01366663,0.229944393,-0.336752892,5.030221462
31,-5.01366663,0.223715395,-0.337548018,5.029994011
46,-5.01366663,0.206628665,-0.339751005,5.029411316
53,-5.01366663,0.200220898,-0.340189844,5.029181957
35,-5.01366663,0.183114678,-0.341341227,5.028607845
33,-5.01366663,0.166147977,-0.341664523,5.028040886
0,-5.01366663,0.137824699,-0.341800004,5.027193546
1,-5.01366663,-9.87E-19,-0.341800004,5.025303841
