Point ID,Points_0,Points_1,Points_2,Points_Magnitude
2,-2.764045477,0.509499311,1.64E-18,2.810611486
3,-2.764045477,0.509499311,-0.019716192,2.810680628
6,-2.764045477,0.50949949,-0.049659885,2.811050177
4,-2.764045477,0.50949949,-0.069781013,2.811477661
5,-2.764045477,0.509499907,-0.094752744,2.812208414
10,-2.764045477,0.509500206,-0.108166926,2.812692404
9,-2.764045477,0.509500623,-0.129618406,2.813598871
7,-2.764045477,0.509501398,-0.170473531,2.815777063
8,-2.764045477,0.509501874,-0.193661883,2.817276001
47,-2.764045477,0.509192526,-0.199443921,2.817623615
46,-2.764045477,0.509090543,-0.201204434,2.817730188
45,-2.764045477,0.508168221,-0.207609564,2.81802845
30,-2.764045477,0.507948756,-0.209031999,2.818094015
31,-2.764045477,0.506548107,-0.215684071,2.818343163
32,-2.764045477,0.506215513,-0.217167333,2.818397284
33,-2.764045477,0.504445612,-0.224008918,2.818615437
34,-2.764045477,0.50402981,-0.225531384,2.818662405
70,-2.764045477,0.500836611,-0.236015975,2.818951607
68,-2.764045477,0.500105858,-0.238319382,2.819015741
69,-2.764045477,0.496196449,-0.248836845,2.819233656
66,-2.764045477,0.495334387,-0.251092941,2.819282055
67,-2.764045477,0.49057743,-0.261369228,2.819384336
64,-2.764045477,0.489572376,-0.263502568,2.819408178
65,-2.764045477,0.483883381,-0.273295432,2.819358349
62,-2.764045477,0.482735127,-0.275250822,2.819351673
63,-2.764045477,0.476107478,-0.284374684,2.819130182
60,-2.764045477,0.474828899,-0.286121219,2.81909132
61,-2.764045477,0.467273057,-0.294399321,2.818681002
58,-2.764045477,0.465874553,-0.295919657,2.818608761
59,-2.764045477,0.45747751,-0.30330959,2.818018675
56,-2.764045477,0.455980599,-0.304615647,2.817917109
57,-2.764045477,0.446877569,-0.311167508,2.817174435
54,-2.764045477,0.445312619,-0.312283725,2.817050219
55,-2.764045477,0.432277352,-0.31980291,2.815863132
52,-2.764045477,0.430140734,-0.321024448,2.815674782
53,-2.764045477,0.41625613,-0.327204585,2.814299107
50,-2.764045477,0.414091408,-0.328159988,2.814090967
51,-2.764045477,0.399544537,-0.333059877,2.812563181
48,-2.764045477,0.397390246,-0.333779961,2.812343359
49,-2.764045477,0.389960408,-0.335768193,2.811539888
35,-2.764045477,0.388893336,-0.336051702,2.811425924
36,-2.764045477,0.38139993,-0.33774665,2.810602427
37,-2.764045477,0.380356163,-0.337981164,2.810489178
38,-2.764045477,0.372838855,-0.339381933,2.80965066
39,-2.764045477,0.371827632,-0.339569151,2.80953908
40,-2.764045477,0.364346176,-0.340634912,2.808687925
41,-2.764045477,0.363379866,-0.340771735,2.808579206
42,-2.764045477,0.355998904,-0.341450781,2.80771637
44,-2.764045477,0.355091155,-0.34153378,2.807611465
43,-2.764045477,0.353948712,-0.341571659,2.807471752
0,-2.764045477,0.142189026,-0.341800004,2.788725853
1,-2.764045477,0.065161504,-0.341800004,2.785860777
11,-2.764045477,-7.60E-18,-0.341800004,2.785098791
