Point ID,Points_0,Points_1,Points_2,Points_Magnitude
0,0,0,0,
1,-7.401422501,0.00E+00,-0.069787331,7.401751518
36,-7.401422501,0.000186066,-0.069808461,7.401751518
37,-7.401422501,0.000743022,-0.069823034,7.401751995
33,-7.401422501,0.001678904,-0.06988024,7.401752472
34,-7.401422501,0.00279194,-0.069975458,7.401753902
35,-7.401422501,0.003695284,-0.07006865,7.401754856
32,-7.401422501,0.005492135,-0.070260197,7.401758194
30,-7.401422501,0.006883041,-0.070446298,7.401761055
31,-7.401422501,0.010584068,-0.070951439,7.401770115
59,-7.401422501,0.012180828,-0.071273215,7.401775837
55,-7.401422501,0.019690016,-0.072782531,7.401806355
56,-7.401422501,0.020027444,-0.07288602,7.401808262
57,-7.401422501,0.022908511,-0.0737468,7.401825428
58,-7.401422501,0.02709776,-0.075008944,7.401852131
53,-7.401422501,0.027587421,-0.075153716,7.401855469
54,-7.401422501,0.033475786,-0.077582389,7.401904583
29,-7.401422501,0.034496039,-0.077988826,7.401913643
28,-7.401422501,0.039274648,-0.080538176,7.401964664
27,-7.401422501,0.040595889,-0.081214488,7.401979446
26,-7.401422501,0.044566534,-0.083834343,7.402031422
25,-7.401422501,0.046032172,-0.084766127,7.402050972
23,-7.401422501,0.049381901,-0.087444678,7.402103901
24,-7.401422501,0.050878379,-0.088606626,7.402127743
52,-7.401422501,0.053727973,-0.091357127,7.402181149
50,-7.401422501,0.055169977,-0.092715979,7.402208805
51,-7.401422501,0.057616029,-0.095560506,7.402263641
22,-7.401422501,0.058944542,-0.097072989,7.402293682
21,-7.401422501,0.061062142,-0.100038819,7.402350426
20,-7.401422501,0.062241413,-0.101655595,7.402382374
19,-7.401422501,0.065727822,-0.108121343,7.402503967
18,-7.401422501,0.067549907,-0.111407362,7.402569294
16,-7.401422501,0.070168525,-0.118839189,7.402709007
17,-7.401422501,0.071257405,-0.121795878,7.402767658
49,-7.401422501,0.073005438,-0.130646065,7.402935505
47,-7.401422501,0.073430754,-0.132647812,7.402975082
48,-7.401422501,0.074009441,-0.13944374,7.403105736
46,-7.401422501,0.074069828,-0.140054271,7.403118134
45,-7.401422501,0.074113622,-0.145199835,7.403217793
43,-7.401422501,0.074118048,-0.147551671,7.403264046
44,-7.401422501,0.074050225,-0.14827852,7.403277874
41,-7.401422501,0.072745211,-0.162660703,7.403566837
42,-7.401422501,0.072314247,-0.165388003,7.403623104
39,-7.401422501,0.071536377,-0.170184404,7.403724194
40,-7.401422501,0.070738763,-0.174356967,7.403813839
38,-7.401422501,0.070086569,-0.177650124,7.403885841
8,-7.401422501,0.068824433,-0.183402732,7.404014111
7,-7.401422501,0.068453945,-0.185039297,7.404051781
6,-7.401422501,0.066834509,-0.191693351,7.404206276
4,-7.401422501,0.066672504,-0.19233799,7.404221535
5,-7.401422501,0.066623211,-0.192503989,7.404225349
9,-7.401422501,0.062528193,-0.20665279,7.404571056
10,-7.401422501,0.060882948,-0.211041838,7.404681206
11,-7.401422501,0.057512347,-0.220529601,7.404930592
12,-7.401422501,0.053182647,-0.22999981,7.405186176
15,-7.401422501,0.051452179,-0.233935162,7.405297279
13,-7.401422501,0.04966164,-0.237257898,7.405390739
14,-7.401422501,0.043849822,-0.246861801,7.405667782
60,-7.401422501,0.040266059,-0.253262788,7.405863762
61,-7.401422501,0.039529581,-0.254374743,7.405898094
69,-7.401422501,0.035660546,-0.260457784,7.406089783
70,-7.401422501,0.03474731,-0.26170519,7.40612936
71,-7.401422501,0.031709604,-0.26594913,7.406266689
72,-7.401422501,0.030874947,-0.266971171,7.406300068
73,-7.401422501,0.027686637,-0.270842254,7.40642786
74,-7.401422501,0.026665574,-0.271949917,7.406465054
75,-7.401422501,0.023296362,-0.275340974,7.406579018
62,-7.401422501,0.022004785,-0.276528865,7.406619072
63,-7.401422501,0.018476514,-0.279361218,7.40671587
64,-7.401422501,0.016800281,-0.280607849,7.406758785
83,-7.401422501,0.014388374,-0.282169044,7.406813145
82,-7.401422501,0.012998294,-0.283007741,7.406842709
81,-7.401422501,0.010564146,-0.284260631,7.406886578
80,-7.401422501,0.008895723,-0.285069704,7.406915665
79,-7.401422501,0.007658782,-0.285581529,7.406933784
78,-7.401422501,0.006692224,-0.2859644,7.406947613
77,-7.401422501,0.005489327,-0.286391467,7.406963348
76,-7.401422501,0.004456301,-0.286746532,7.406976223
68,-7.401422501,0.003299473,-0.287097603,7.406989098
67,-7.401422501,0.00221247,-0.287420571,7.407001495
66,-7.401422501,0.000661159,-0.287861496,7.407018185
65,-7.401422501,0.00032464,-0.28795141,7.407021523
2,-7.401422501,0.00E+00,-0.28796339,7.407021999
,,,,
