Point ID,Points_0,Points_1,Points_2,Points_Magnitude
2,-7.026485443,0.033719044,0,7.026566505
3,-7.026485443,0.033499748,-0.001915508,7.026565552
12,-7.026485443,0.033486761,-0.007196118,7.02656889
13,-7.026485443,0.033257123,-0.012609879,7.026575565
10,-7.026485443,0.033674922,-0.017876267,7.026588917
11,-7.026485443,0.033844553,-0.023282353,7.026605606
8,-7.026485443,0.034726862,-0.028504297,7.026628971
9,-7.026485443,0.035310175,-0.033867732,7.026655674
7,-7.026485443,0.036692914,-0.03901463,7.026689529
6,-7.026485443,0.037703626,-0.044298675,7.026726246
4,-7.026485443,0.039893523,-0.050409973,7.026779652
5,-7.026485443,0.04108436,-0.05450739,7.026816845
27,-7.026485443,0.04248945,-0.058030229,7.026853561
28,-7.026485443,0.045235958,-0.063371494,7.026916981
29,-7.026485443,0.05089549,-0.071619533,7.02703476
30,-7.026485443,0.055580832,-0.079930834,7.027159691
31,-7.026485443,0.05973905,-0.086158462,7.027267456
32,-7.026485443,0.063339897,-0.092360057,7.027378082
33,-7.026485443,0.06693656,-0.098880358,7.027500153
34,-7.026485443,0.070166007,-0.105304651,7.027624607
35,-7.026485443,0.072938807,-0.112213276,7.027760029
36,-7.026485443,0.075520806,-0.118974172,7.027898312
37,-7.026485443,0.077339977,-0.126170084,7.028043747
38,-7.026485443,0.079086065,-0.133215845,7.028192997
25,-7.026485443,0.079896398,-0.140556186,7.028345108
26,-7.026485443,0.080684401,-0.147787824,7.028502464
23,-7.026485443,0.080596022,-0.155153781,7.028660297
24,-7.026485443,0.080484435,-0.162451401,7.028823853
21,-7.026485443,0.079653256,-0.169748321,7.028986931
22,-7.026485443,0.078764074,-0.177004188,7.029155731
19,-7.026485443,0.077369809,-0.18420428,7.029325485
20,-7.026485443,0.07589253,-0.191385165,7.029500961
17,-7.026485443,0.074093208,-0.1984777,7.029678345
18,-7.026485443,0.072205983,-0.205571696,7.029862881
14,-7.026485443,0.07005249,-0.212548926,7.03004837
15,-7.026485443,0.067816876,-0.21955213,7.030241966
16,-7.026485443,0.065335765,-0.226407722,7.030435562
39,-7.026485443,0.062785499,-0.23331809,7.030638218
40,-7.026485443,0.059438229,-0.241376087,7.030881405
41,-7.026485443,0.057196695,-0.246861801,7.031053066
164,-7.026485443,0.055843029,-0.249814287,7.031146526
165,-7.026485443,0.051956169,-0.258442909,7.031428814
168,-7.026485443,0.049427073,-0.26383689,7.031610966
167,-7.026485443,0.046802733,-0.26919809,7.031795979
166,-7.026485443,0.044088103,-0.274526834,7.031984329
163,-7.026485443,0.040825319,-0.280426204,7.032197475
162,-7.026485443,0.038034383,-0.285705358,7.032394409
161,-7.026485443,0.035160072,-0.290953338,7.032594681
155,-7.026485443,0.032203522,-0.296168894,7.03279829
156,-7.026485443,0.029159041,-0.301344991,7.033004761
157,-7.026485443,0.02602564,-0.306477517,7.033214092
158,-7.026485443,0.022469679,-0.31209144,7.033448696
159,-7.026485443,0.019278878,-0.31718266,7.033667088
160,-7.026485443,0.016029036,-0.32225135,7.033889294
169,-7.026485443,0.01264314,-0.32723397,7.034112453
170,-7.026485443,0.008787208,-0.33259213,7.034358025
154,-7.026485443,0.007012414,-0.33501941,7.034471035
153,-7.026485443,0.005148383,-0.337379992,7.034582615
152,-7.026485443,0.003164717,-0.339648664,7.03469038
151,-7.026485443,0.003164471,-0.339648932,7.03469038
150,-7.026485443,0.00316421,-0.3396492,7.03469038
149,-7.026485443,0.003163954,-0.339649469,7.03469038
148,-7.026485443,0.003163692,-0.339649737,7.03469038
147,-7.026485443,0.003163436,-0.339649975,7.03469038
146,-7.026485443,0.003163174,-0.339650244,7.03469038
145,-7.026485443,0.003162917,-0.339650512,7.03469038
144,-7.026485443,0.003162654,-0.33965078,7.03469038
143,-7.026485443,0.003162407,-0.339651048,7.03469038
142,-7.026485443,0.003162144,-0.339651316,7.03469038
141,-7.026485443,0.003161623,-0.339651823,7.03469038
140,-7.026485443,0.003161102,-0.339652359,7.03469038
139,-7.026485443,0.003160589,-0.339652896,7.03469038
138,-7.026485443,0.003160066,-0.339653432,7.034690857
137,-7.026485443,0.003159541,-0.339653969,7.034690857
136,-7.026485443,0.003159016,-0.339654505,7.034690857
135,-7.026485443,0.003158506,-0.339655012,7.034690857
134,-7.026485443,0.003157979,-0.339655548,7.034690857
133,-7.026485443,0.003157452,-0.339656085,7.034690857
132,-7.026485443,0.003156404,-0.339657158,7.034690857
131,-7.026485443,0.003155343,-0.33965826,7.034690857
130,-7.026485443,0.003154289,-0.339659333,7.034690857
129,-7.026485443,0.003153221,-0.339660406,7.034690857
128,-7.026485443,0.00315216,-0.339661509,7.034690857
127,-7.026485443,0.003151085,-0.339662582,7.034690857
126,-7.026485443,0.003150017,-0.339663684,7.034691334
125,-7.026485443,0.003148936,-0.339664787,7.034691334
124,-7.026485443,0.003147861,-0.33966589,7.034691334
123,-7.026485443,0.003146772,-0.339666992,7.034691334
122,-7.026485443,0.00314569,-0.339668095,7.034691334
121,-7.026485443,0.003143506,-0.33967033,7.034691334
120,-7.026485443,0.003141307,-0.339672565,7.034691334
119,-7.026485443,0.003139099,-0.33967483,7.034691811
118,-7.026485443,0.003136872,-0.339677095,7.034691811
117,-7.026485443,0.003134629,-0.33967939,7.034691811
116,-7.026485443,0.003132372,-0.339681685,7.034691811
115,-7.026485443,0.0031301,-0.33968401,7.034692287
114,-7.026485443,0.003127812,-0.339686334,7.034692287
113,-7.026485443,0.00312551,-0.339688689,7.034692287
112,-7.026485443,0.003123192,-0.339691043,7.034692287
111,-7.026485443,0.003120864,-0.339693397,7.034692764
110,-7.026485443,0.003118515,-0.339695811,7.034692764
109,-7.026485443,0.00311615,-0.339698225,7.034692764
108,-7.026485443,0.003113769,-0.339700639,7.034692764
107,-7.026485443,0.003111372,-0.339703083,7.034692764
106,-7.026485443,0.003108958,-0.339705557,7.034693241
105,-7.026485443,0.003106527,-0.33970803,7.034693241
104,-7.026485443,0.003101617,-0.339713037,7.034693241
103,-7.026485443,0.003096656,-0.339718074,7.034693718
102,-7.026485443,0.003091608,-0.339723229,7.034694195
101,-7.026485443,0.003086488,-0.339728445,7.034694195
100,-7.026485443,0.003081303,-0.33973372,7.034694672
99,-7.026485443,0.003076037,-0.339739084,7.034694672
98,-7.026485443,0.003070695,-0.339744508,7.034695148
97,-7.026485443,0.003065276,-0.339750022,7.034695148
96,-7.026485443,0.003059778,-0.339755625,7.034695625
95,-7.026485443,0.003054206,-0.339761317,7.034695625
94,-7.026485443,0.003048545,-0.339767069,7.034696102
93,-7.026485443,0.0030428,-0.33977291,7.034696102
92,-7.026485443,0.003036968,-0.339778841,7.034696579
91,-7.026485443,0.003031055,-0.339784861,7.034697056
90,-7.026485443,0.003025045,-0.33979097,7.034697056
89,-7.026485443,0.003018958,-0.339797169,7.034697533
88,-7.026485443,0.003012762,-0.339803457,7.034698009
87,-7.026485443,0.003006476,-0.339809865,7.034698009
86,-7.026485443,0.003000085,-0.339816362,7.034698486
85,-7.026485443,0.002993593,-0.339822948,7.034698963
84,-7.026485443,0.002986997,-0.339829654,7.034698963
83,-7.026485443,0.002980303,-0.339836448,7.03469944
82,-7.026485443,0.002973492,-0.339843363,7.034699917
81,-7.026485443,0.002966571,-0.339850396,7.034699917
80,-7.026485443,0.002959536,-0.339857548,7.034700394
79,-7.026485443,0.002945121,-0.339872181,7.034700871
