Point ID,Points_0,Points_1,Points_2,Points_Magnitude
2,-2.290441036,0.509501398,1.33E-18,2.346425295
3,-2.290441036,0.509501398,-0.005462262,2.346431732
6,-2.290441036,0.509501457,-0.010974763,2.346451044
4,-2.290441036,0.509501457,-0.098210618,2.348479748
5,-2.290441036,0.509501874,-0.12235935,2.349613667
32,-2.290441036,0.509151399,-0.12960653,2.349926233
31,-2.290441036,0.508865535,-0.135152593,2.350176811
30,-2.290441036,0.508556545,-0.137380376,2.350239038
16,-2.290441036,0.507040083,-0.148269191,2.350573063
17,-2.290441036,0.506552458,-0.15048562,2.350608826
18,-2.290441036,0.504150867,-0.161389321,2.350815773
56,-2.290441036,0.503506124,-0.163590938,2.35082984
54,-2.290441036,0.500323653,-0.174400181,2.350927353
55,-2.290441036,0.499096215,-0.177658394,2.350910425
52,-2.290441036,0.493028849,-0.193477929,2.350878954
53,-2.290441036,0.491492987,-0.19663851,2.350819588
50,-2.290441036,0.48391059,-0.211753145,2.350559235
51,-2.290441036,0.482063621,-0.214759752,2.350452662
48,-2.290441036,0.472975284,-0.228925258,2.349943161
49,-2.290441036,0.47083047,-0.231739059,2.349788189
46,-2.290441036,0.460336775,-0.244816259,2.349035025
47,-2.290441036,0.457932919,-0.247427747,2.348838806
44,-2.290441036,0.446274877,-0.259437025,2.347890377
45,-2.290441036,0.443653554,-0.261838257,2.347660065
42,-2.290441036,0.431074262,-0.272813678,2.3465662
43,-2.290441036,0.428263813,-0.274998248,2.346306562
40,-2.290441036,0.414913505,-0.284956336,2.345095634
41,-2.290441036,0.411933631,-0.286919236,2.344809532
38,-2.290441036,0.397903591,-0.295864403,2.343497992
39,-2.290441036,0.393703371,-0.298139602,2.343076944
36,-2.290441036,0.374099463,-0.30853188,2.34120965
37,-2.290441036,0.369693846,-0.310456306,2.340764046
34,-2.290441036,0.349283218,-0.3192693,2.338814259
35,-2.290441036,0.344725251,-0.320873916,2.338357449
33,-2.290441036,0.323711634,-0.328252345,2.336377382
19,-2.290441036,0.321380973,-0.328920782,2.336149454
20,-2.290441036,0.310669124,-0.332034171,2.335140705
21,-2.290441036,0.308304965,-0.332601994,2.334908247
29,-2.290441036,0.297460854,-0.335296988,2.333886623
28,-2.290441036,0.295067251,-0.335755497,2.333648682
27,-2.290441036,0.284113169,-0.337996095,2.332612753
26,-2.290441036,0.281707674,-0.338335872,2.332370043
25,-2.290441036,0.270740509,-0.340044618,2.331319571
24,-2.290441036,0.26834318,-0.340255946,2.331073284
23,-2.290441036,0.257480025,-0.341344953,2.330007076
22,-2.290441036,0.254270881,-0.341448188,2.329669714
0,-2.290441036,0.143107846,-0.341800004,2.320221424
1,-2.290441036,0.105787911,-0.341800004,2.318218708
7,-2.290441036,-3.68E-18,-0.341800004,2.315803766
