Point ID,Points_0,Points_1,Points_2,Points_Magnitude
4,-5.25046873093,0.4843968153,4.59419265838e-19,5.27276611328
2,-5.25046873093,0.483563154936,-0.00290957977995,5.27269029617
3,-5.25046873093,0.481017023325,-0.0113084819168,5.27246856689
5,-5.25046873093,0.475263386965,-0.0291781947017,5.27201557159
6,-5.25046873093,0.472461432219,-0.0374284014106,5.27181577682
7,-5.25046873093,0.466139823198,-0.05512470752,5.27140855789
8,-5.25046873093,0.463105797768,-0.0632323995233,5.27123212814
9,-5.25046873093,0.456085950136,-0.0806790217757,5.27085828781
10,-5.25046873093,0.454515457153,-0.0844837352633,5.27078199387
11,-5.25046873093,0.452722549438,-0.0886313319206,5.27069568634
12,-5.25046873093,0.451077520847,-0.0923700779676,5.27061891556
13,-5.25046873093,0.447374880314,-0.100715391338,5.27045631409
29,-5.25046873093,0.444245934486,-0.107321001589,5.27032184601
27,-5.25046873093,0.441808372736,-0.112698875368,5.2702293396
28,-5.25046873093,0.434943974018,-0.125985249877,5.26995944977
25,-5.25046873093,0.429575532675,-0.136806532741,5.26978874207
26,-5.25046873093,0.424082309008,-0.146468266845,5.26960325241
23,-5.25046873093,0.419762402773,-0.154336959124,5.26948213577
24,-5.25046873093,0.413958728313,-0.163843363523,5.26930999756
14,-5.25046873093,0.409375190735,-0.171579390764,5.26919794083
15,-5.25046873093,0.403256416321,-0.180916547775,5.26903867722
16,-5.25046873093,0.398405134678,-0.188507646322,5.26893568039
17,-5.25046873093,0.391938000917,-0.197647854686,5.26878547668
18,-5.25046873093,0.3867854774,-0.205064356327,5.2686882019
19,-5.25046873093,0.377564489841,-0.216895148158,5.26849317551
20,-5.25046873093,0.370161890984,-0.226449683309,5.26836967468
21,-5.25046873093,0.355231076479,-0.243427440524,5.26809930801
22,-5.25046873093,0.3521694839,-0.246861800551,5.26805353165
54,-5.25046873093,0.351310640574,-0.247745200992,5.26803731918
30,-5.25046873093,0.347854614258,-0.251291543245,5.26797628403
31,-5.25046873093,0.339154779911,-0.260149657726,5.26783895493
32,-5.25046873093,0.33456453681,-0.264413326979,5.26775741577
33,-5.25046873093,0.325484663248,-0.272807955742,5.26761674881
34,-5.25046873093,0.320591121912,-0.276833593845,5.26752662659
35,-5.25046873093,0.311043411493,-0.284659743309,5.26737117767
36,-5.25046873093,0.305828422308,-0.288379848003,5.26726818085
37,-5.25046873093,0.295793890953,-0.295527398586,5.26709127426
38,-5.25046873093,0.288827478886,-0.299657911062,5.26693820953
39,-5.25046873093,0.275620222092,-0.307499110699,5.26668262482
40,-5.25046873093,0.268210679293,-0.311003506184,5.26650571823
41,-5.25046873093,0.25438991189,-0.317560374737,5.26621103287
42,-5.25046873093,0.246607229114,-0.320408910513,5.26601362228
43,-5.25046873093,0.232311740518,-0.325651854277,5.26568508148
44,-5.25046873093,0.224218949676,-0.327845662832,5.26547050476
45,-5.25046873093,0.209584116936,-0.331800252199,5.26511526108
46,-5.25046873093,0.201254740357,-0.333436697721,5.2648935318
47,-5.25046873093,0.186445459723,-0.336328148842,5.26453208923
48,-5.25046873093,0.177939280868,-0.337493628263,5.26431274414
49,-5.25046873093,0.163080200553,-0.339518278837,5.26396131516
50,-5.25046873093,0.154411196709,-0.340180128813,5.26374292374
51,-5.25046873093,0.139518082142,-0.341291368008,5.26339864731
52,-5.25046873093,0.121795170009,-0.341675281525,5.26298379898
53,-5.25046873093,0.117064252496,-0.341775119305,5.2628827095
0,-5.25046873093,0.115890741348,-0.341800004244,5.26285839081
1,-5.25046873093,1.08257686598e-18,-0.341800004244,5.26158237457
